,sim,lda,freq,lda_log_freq_1,corpus,n_comp,size,delta,delta_max
2537,20,0.42189,0.4164,0.42163,en_subtitles,2,2048,0.005230000000000012,0.005489999999999995
2538,20,0.42189,0.4164,0.42094,en_subtitles,2,4096,0.0045399999999999885,0.005489999999999995
2539,20,0.42189,0.4164,0.42124,en_subtitles,2,8192,0.004840000000000011,0.005489999999999995
2540,20,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2541,21,0.42189,0.4164,0.41508,en_subtitles,2,16,-0.0013199999999999878,0.005489999999999995
2542,21,0.42189,0.4164,0.42164,en_subtitles,2,32,0.005240000000000022,0.005489999999999995
2543,21,0.42189,0.4164,0.42124,en_subtitles,2,64,0.004840000000000011,0.005489999999999995
2544,21,0.42189,0.4164,0.42171,en_subtitles,2,128,0.005309999999999981,0.005489999999999995
2545,21,0.42189,0.4164,0.42121,en_subtitles,2,256,0.004809999999999981,0.005489999999999995
2546,21,0.42189,0.4164,0.42105,en_subtitles,2,512,0.0046499999999999875,0.005489999999999995
2547,21,0.42189,0.4164,0.42043,en_subtitles,2,1024,0.0040300000000000336,0.005489999999999995
2548,21,0.42189,0.4164,0.42097,en_subtitles,2,2048,0.0045700000000000185,0.005489999999999995
2549,21,0.42189,0.4164,0.42073,en_subtitles,2,4096,0.0043300000000000005,0.005489999999999995
2550,21,0.42189,0.4164,0.42138,en_subtitles,2,8192,0.0049799999999999844,0.005489999999999995
2551,21,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2552,22,0.42189,0.4164,0.42115,en_subtitles,2,16,0.004750000000000032,0.005489999999999995
2553,22,0.42189,0.4164,0.41753,en_subtitles,2,32,0.0011300000000000199,0.005489999999999995
2554,22,0.42189,0.4164,0.4219,en_subtitles,2,64,0.005500000000000005,0.005489999999999995
2555,22,0.42189,0.4164,0.41881,en_subtitles,2,128,0.0024100000000000232,0.005489999999999995
2556,22,0.42189,0.4164,0.42191,en_subtitles,2,256,0.005510000000000015,0.005489999999999995
2557,22,0.42189,0.4164,0.41977,en_subtitles,2,512,0.003369999999999984,0.005489999999999995
2558,22,0.42189,0.4164,0.42174,en_subtitles,2,1024,0.005340000000000011,0.005489999999999995
2559,22,0.42189,0.4164,0.42149,en_subtitles,2,2048,0.005089999999999983,0.005489999999999995
2560,22,0.42189,0.4164,0.42174,en_subtitles,2,4096,0.005340000000000011,0.005489999999999995
2561,22,0.42189,0.4164,0.42155,en_subtitles,2,8192,0.005149999999999988,0.005489999999999995
2562,22,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2563,23,0.42189,0.4164,0.41954,en_subtitles,2,16,0.0031400000000000317,0.005489999999999995
2564,23,0.42189,0.4164,0.40152,en_subtitles,2,32,-0.014880000000000004,0.005489999999999995
2565,23,0.42189,0.4164,0.42017,en_subtitles,2,64,0.0037699999999999956,0.005489999999999995
2566,23,0.42189,0.4164,0.42105,en_subtitles,2,128,0.0046499999999999875,0.005489999999999995
2567,23,0.42189,0.4164,0.42163,en_subtitles,2,256,0.005230000000000012,0.005489999999999995
2568,23,0.42189,0.4164,0.41799,en_subtitles,2,512,0.0015899999999999803,0.005489999999999995
2569,23,0.42189,0.4164,0.42153,en_subtitles,2,1024,0.005130000000000023,0.005489999999999995
2570,23,0.42189,0.4164,0.42177,en_subtitles,2,2048,0.005369999999999986,0.005489999999999995
2571,23,0.42189,0.4164,0.42139,en_subtitles,2,4096,0.0049899999999999944,0.005489999999999995
2572,23,0.42189,0.4164,0.42149,en_subtitles,2,8192,0.005089999999999983,0.005489999999999995
2573,23,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2574,24,0.42189,0.4164,0.36131,en_subtitles,2,16,-0.05508999999999997,0.005489999999999995
2575,24,0.42189,0.4164,0.41952,en_subtitles,2,32,0.0031200000000000117,0.005489999999999995
2576,24,0.42189,0.4164,0.41545,en_subtitles,2,64,-0.0009500000000000064,0.005489999999999995
2577,24,0.42189,0.4164,0.42191,en_subtitles,2,128,0.005510000000000015,0.005489999999999995
2578,24,0.42189,0.4164,0.42177,en_subtitles,2,256,0.005369999999999986,0.005489999999999995
2579,24,0.42189,0.4164,0.41942,en_subtitles,2,512,0.0030200000000000227,0.005489999999999995
2580,24,0.42189,0.4164,0.42121,en_subtitles,2,1024,0.004809999999999981,0.005489999999999995
2581,24,0.42189,0.4164,0.42121,en_subtitles,2,2048,0.004809999999999981,0.005489999999999995
2582,24,0.42189,0.4164,0.42033,en_subtitles,2,4096,0.003929999999999989,0.005489999999999995
2583,24,0.42189,0.4164,0.42122,en_subtitles,2,8192,0.004819999999999991,0.005489999999999995
2584,24,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2585,25,0.42189,0.4164,0.41949,en_subtitles,2,16,0.0030899999999999817,0.005489999999999995
2586,25,0.42189,0.4164,0.42104,en_subtitles,2,32,0.004640000000000033,0.005489999999999995
2587,25,0.42189,0.4164,0.42065,en_subtitles,2,64,0.0042500000000000315,0.005489999999999995
2588,25,0.42189,0.4164,0.42099,en_subtitles,2,128,0.004589999999999983,0.005489999999999995
2589,25,0.42189,0.4164,0.42165,en_subtitles,2,256,0.005250000000000032,0.005489999999999995
2590,25,0.42189,0.4164,0.42172,en_subtitles,2,512,0.005319999999999991,0.005489999999999995
2591,25,0.42189,0.4164,0.4214,en_subtitles,2,1024,0.0050000000000000044,0.005489999999999995
2592,25,0.42189,0.4164,0.42156,en_subtitles,2,2048,0.005159999999999998,0.005489999999999995
2593,25,0.42189,0.4164,0.4213,en_subtitles,2,4096,0.0049000000000000155,0.005489999999999995
2594,25,0.42189,0.4164,0.42113,en_subtitles,2,8192,0.004730000000000012,0.005489999999999995
2595,25,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2596,26,0.42189,0.4164,0.40211,en_subtitles,2,16,-0.01428999999999997,0.005489999999999995
2597,26,0.42189,0.4164,0.41617,en_subtitles,2,32,-0.00023000000000000798,0.005489999999999995
2598,26,0.42189,0.4164,0.42025,en_subtitles,2,64,0.00385000000000002,0.005489999999999995
2599,26,0.42189,0.4164,0.41891,en_subtitles,2,128,0.0025100000000000122,0.005489999999999995
2600,26,0.42189,0.4164,0.42154,en_subtitles,2,256,0.005140000000000033,0.005489999999999995
2601,26,0.42189,0.4164,0.42168,en_subtitles,2,512,0.005280000000000007,0.005489999999999995
2602,26,0.42189,0.4164,0.42084,en_subtitles,2,1024,0.0044399999999999995,0.005489999999999995
2603,26,0.42189,0.4164,0.42107,en_subtitles,2,2048,0.0046700000000000075,0.005489999999999995
2604,26,0.42189,0.4164,0.42124,en_subtitles,2,4096,0.004840000000000011,0.005489999999999995
2605,26,0.42189,0.4164,0.4211,en_subtitles,2,8192,0.004699999999999982,0.005489999999999995
2606,26,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2607,27,0.42189,0.4164,0.41792,en_subtitles,2,16,0.0015200000000000213,0.005489999999999995
2608,27,0.42189,0.4164,0.42116,en_subtitles,2,32,0.0047599999999999865,0.005489999999999995
2609,27,0.42189,0.4164,0.40934,en_subtitles,2,64,-0.007060000000000011,0.005489999999999995
2610,27,0.42189,0.4164,0.41247,en_subtitles,2,128,-0.003929999999999989,0.005489999999999995
2611,27,0.42189,0.4164,0.42022,en_subtitles,2,256,0.00381999999999999,0.005489999999999995
2612,27,0.42189,0.4164,0.42119,en_subtitles,2,512,0.0047900000000000165,0.005489999999999995
2613,27,0.42189,0.4164,0.42105,en_subtitles,2,1024,0.0046499999999999875,0.005489999999999995
2614,27,0.42189,0.4164,0.4209,en_subtitles,2,2048,0.004500000000000004,0.005489999999999995
2615,27,0.42189,0.4164,0.41977,en_subtitles,2,4096,0.003369999999999984,0.005489999999999995
2616,27,0.42189,0.4164,0.42114,en_subtitles,2,8192,0.004740000000000022,0.005489999999999995
2617,27,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2618,28,0.42189,0.4164,0.39745,en_subtitles,2,16,-0.018949999999999967,0.005489999999999995
2619,28,0.42189,0.4164,0.42113,en_subtitles,2,32,0.004730000000000012,0.005489999999999995
2620,28,0.42189,0.4164,0.42182,en_subtitles,2,64,0.00541999999999998,0.005489999999999995
2621,28,0.42189,0.4164,0.41535,en_subtitles,2,128,-0.0010499999999999954,0.005489999999999995
2622,28,0.42189,0.4164,0.41965,en_subtitles,2,256,0.0032500000000000306,0.005489999999999995
2623,28,0.42189,0.4164,0.41927,en_subtitles,2,512,0.0028699999999999837,0.005489999999999995
2624,28,0.42189,0.4164,0.42167,en_subtitles,2,1024,0.005269999999999997,0.005489999999999995
2625,28,0.42189,0.4164,0.42184,en_subtitles,2,2048,0.00544,0.005489999999999995
2626,28,0.42189,0.4164,0.42148,en_subtitles,2,4096,0.005080000000000029,0.005489999999999995
2627,28,0.42189,0.4164,0.42149,en_subtitles,2,8192,0.005089999999999983,0.005489999999999995
2628,28,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2629,29,0.42189,0.4164,0.40448,en_subtitles,2,16,-0.011919999999999986,0.005489999999999995
2630,29,0.42189,0.4164,0.42172,en_subtitles,2,32,0.005319999999999991,0.005489999999999995
2631,29,0.42189,0.4164,0.40769,en_subtitles,2,64,-0.008709999999999996,0.005489999999999995
2632,29,0.42189,0.4164,0.42093,en_subtitles,2,128,0.004530000000000034,0.005489999999999995
2633,29,0.42189,0.4164,0.42173,en_subtitles,2,256,0.005330000000000001,0.005489999999999995
2634,29,0.42189,0.4164,0.4219,en_subtitles,2,512,0.005500000000000005,0.005489999999999995
2635,29,0.42189,0.4164,0.42119,en_subtitles,2,1024,0.0047900000000000165,0.005489999999999995
2636,29,0.42189,0.4164,0.42179,en_subtitles,2,2048,0.005390000000000006,0.005489999999999995
2637,29,0.42189,0.4164,0.42144,en_subtitles,2,4096,0.005039999999999989,0.005489999999999995
2638,29,0.42189,0.4164,0.42075,en_subtitles,2,8192,0.0043500000000000205,0.005489999999999995
2639,29,0.42189,0.4164,0.42126,en_subtitles,2,20615,0.004860000000000031,0.005489999999999995
2640,0,0.43458,0.4164,0.40919,en_subtitles,3,16,-0.007209999999999994,0.01818000000000003
2641,0,0.43458,0.4164,0.4264,en_subtitles,3,32,0.010000000000000009,0.01818000000000003
2642,0,0.43458,0.4164,0.42021,en_subtitles,3,64,0.00380999999999998,0.01818000000000003
2643,0,0.43458,0.4164,0.43344,en_subtitles,3,128,0.01704,0.01818000000000003
2644,0,0.43458,0.4164,0.42861,en_subtitles,3,256,0.012209999999999999,0.01818000000000003
2645,0,0.43458,0.4164,0.42705,en_subtitles,3,512,0.010649999999999993,0.01818000000000003
2646,0,0.43458,0.4164,0.42718,en_subtitles,3,1024,0.010780000000000012,0.01818000000000003
2647,0,0.43458,0.4164,0.42994,en_subtitles,3,2048,0.013539999999999996,0.01818000000000003
2648,0,0.43458,0.4164,0.42875,en_subtitles,3,4096,0.012350000000000028,0.01818000000000003
2649,0,0.43458,0.4164,0.42656,en_subtitles,3,8192,0.010160000000000002,0.01818000000000003
2650,0,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2651,1,0.43458,0.4164,0.39061,en_subtitles,3,16,-0.02578999999999998,0.01818000000000003
2652,1,0.43458,0.4164,0.36191,en_subtitles,3,32,-0.05448999999999998,0.01818000000000003
2653,1,0.43458,0.4164,0.43426,en_subtitles,3,64,0.017859999999999987,0.01818000000000003
2654,1,0.43458,0.4164,0.4124,en_subtitles,3,128,-0.0040000000000000036,0.01818000000000003
2655,1,0.43458,0.4164,0.42748,en_subtitles,3,256,0.011080000000000034,0.01818000000000003
2656,1,0.43458,0.4164,0.42203,en_subtitles,3,512,0.005630000000000024,0.01818000000000003
2657,1,0.43458,0.4164,0.43271,en_subtitles,3,1024,0.01630999999999999,0.01818000000000003
2658,1,0.43458,0.4164,0.42581,en_subtitles,3,2048,0.00941000000000003,0.01818000000000003
2659,1,0.43458,0.4164,0.42964,en_subtitles,3,4096,0.01324000000000003,0.01818000000000003
2660,1,0.43458,0.4164,0.42944,en_subtitles,3,8192,0.013039999999999996,0.01818000000000003
2661,1,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2662,2,0.43458,0.4164,0.39593,en_subtitles,3,16,-0.020469999999999988,0.01818000000000003
2663,2,0.43458,0.4164,0.40237,en_subtitles,3,32,-0.014029999999999987,0.01818000000000003
2664,2,0.43458,0.4164,0.43339,en_subtitles,3,64,0.016990000000000005,0.01818000000000003
2665,2,0.43458,0.4164,0.42257,en_subtitles,3,128,0.006170000000000009,0.01818000000000003
2666,2,0.43458,0.4164,0.42184,en_subtitles,3,256,0.00544,0.01818000000000003
2667,2,0.43458,0.4164,0.43136,en_subtitles,3,512,0.014960000000000029,0.01818000000000003
2668,2,0.43458,0.4164,0.42643,en_subtitles,3,1024,0.010029999999999983,0.01818000000000003
2669,2,0.43458,0.4164,0.43078,en_subtitles,3,2048,0.014380000000000004,0.01818000000000003
2670,2,0.43458,0.4164,0.42733,en_subtitles,3,4096,0.010929999999999995,0.01818000000000003
2671,2,0.43458,0.4164,0.42844,en_subtitles,3,8192,0.012039999999999995,0.01818000000000003
2672,2,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2673,3,0.43458,0.4164,0.33503,en_subtitles,3,16,-0.08137,0.01818000000000003
2674,3,0.43458,0.4164,0.43103,en_subtitles,3,32,0.014630000000000032,0.01818000000000003
2675,3,0.43458,0.4164,0.42782,en_subtitles,3,64,0.011419999999999986,0.01818000000000003
2676,3,0.43458,0.4164,0.4249,en_subtitles,3,128,0.008500000000000008,0.01818000000000003
2677,3,0.43458,0.4164,0.42443,en_subtitles,3,256,0.008029999999999982,0.01818000000000003
2678,3,0.43458,0.4164,0.42007,en_subtitles,3,512,0.0036700000000000066,0.01818000000000003
2679,3,0.43458,0.4164,0.42961,en_subtitles,3,1024,0.01321,0.01818000000000003
2680,3,0.43458,0.4164,0.42735,en_subtitles,3,2048,0.010950000000000015,0.01818000000000003
2681,3,0.43458,0.4164,0.42759,en_subtitles,3,4096,0.011190000000000033,0.01818000000000003
2682,3,0.43458,0.4164,0.4288,en_subtitles,3,8192,0.012400000000000022,0.01818000000000003
2683,3,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2684,4,0.43458,0.4164,0.37698,en_subtitles,3,16,-0.03942000000000001,0.01818000000000003
2685,4,0.43458,0.4164,0.43148,en_subtitles,3,32,0.015079999999999982,0.01818000000000003
2686,4,0.43458,0.4164,0.4301,en_subtitles,3,64,0.01369999999999999,0.01818000000000003
2687,4,0.43458,0.4164,0.42472,en_subtitles,3,128,0.008319999999999994,0.01818000000000003
2688,4,0.43458,0.4164,0.42493,en_subtitles,3,256,0.008529999999999982,0.01818000000000003
2689,4,0.43458,0.4164,0.42885,en_subtitles,3,512,0.012450000000000017,0.01818000000000003
2690,4,0.43458,0.4164,0.43234,en_subtitles,3,1024,0.01594000000000001,0.01818000000000003
2691,4,0.43458,0.4164,0.42864,en_subtitles,3,2048,0.012240000000000029,0.01818000000000003
2692,4,0.43458,0.4164,0.42769,en_subtitles,3,4096,0.011290000000000022,0.01818000000000003
2693,4,0.43458,0.4164,0.42769,en_subtitles,3,8192,0.011290000000000022,0.01818000000000003
2694,4,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2695,5,0.43458,0.4164,0.39668,en_subtitles,3,16,-0.019720000000000015,0.01818000000000003
2696,5,0.43458,0.4164,0.43205,en_subtitles,3,32,0.015649999999999997,0.01818000000000003
2697,5,0.43458,0.4164,0.41885,en_subtitles,3,64,0.0024500000000000077,0.01818000000000003
2698,5,0.43458,0.4164,0.43433,en_subtitles,3,128,0.01793,0.01818000000000003
2699,5,0.43458,0.4164,0.43155,en_subtitles,3,256,0.015149999999999997,0.01818000000000003
2700,5,0.43458,0.4164,0.42506,en_subtitles,3,512,0.008660000000000001,0.01818000000000003
2701,5,0.43458,0.4164,0.42295,en_subtitles,3,1024,0.00655,0.01818000000000003
2702,5,0.43458,0.4164,0.42628,en_subtitles,3,2048,0.00988,0.01818000000000003
2703,5,0.43458,0.4164,0.42758,en_subtitles,3,4096,0.011180000000000023,0.01818000000000003
2704,5,0.43458,0.4164,0.42837,en_subtitles,3,8192,0.01196999999999998,0.01818000000000003
2705,5,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2706,6,0.43458,0.4164,0.42471,en_subtitles,3,16,0.008309999999999984,0.01818000000000003
2707,6,0.43458,0.4164,0.40858,en_subtitles,3,32,-0.007819999999999994,0.01818000000000003
2708,6,0.43458,0.4164,0.42066,en_subtitles,3,64,0.004259999999999986,0.01818000000000003
2709,6,0.43458,0.4164,0.4311,en_subtitles,3,128,0.01469999999999999,0.01818000000000003
2710,6,0.43458,0.4164,0.42381,en_subtitles,3,256,0.007410000000000028,0.01818000000000003
2711,6,0.43458,0.4164,0.42414,en_subtitles,3,512,0.007740000000000025,0.01818000000000003
2712,6,0.43458,0.4164,0.43016,en_subtitles,3,1024,0.013759999999999994,0.01818000000000003
2713,6,0.43458,0.4164,0.43013,en_subtitles,3,2048,0.01373000000000002,0.01818000000000003
2714,6,0.43458,0.4164,0.42672,en_subtitles,3,4096,0.010319999999999996,0.01818000000000003
2715,6,0.43458,0.4164,0.42867,en_subtitles,3,8192,0.012270000000000003,0.01818000000000003
2716,6,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2717,7,0.43458,0.4164,0.43078,en_subtitles,3,16,0.014380000000000004,0.01818000000000003
2718,7,0.43458,0.4164,0.42236,en_subtitles,3,32,0.005960000000000021,0.01818000000000003
2719,7,0.43458,0.4164,0.39655,en_subtitles,3,64,-0.01984999999999998,0.01818000000000003
2720,7,0.43458,0.4164,0.41937,en_subtitles,3,128,0.002970000000000028,0.01818000000000003
2721,7,0.43458,0.4164,0.41871,en_subtitles,3,256,0.0023100000000000342,0.01818000000000003
2722,7,0.43458,0.4164,0.43366,en_subtitles,3,512,0.017259999999999998,0.01818000000000003
2723,7,0.43458,0.4164,0.42856,en_subtitles,3,1024,0.012160000000000004,0.01818000000000003
2724,7,0.43458,0.4164,0.43067,en_subtitles,3,2048,0.014270000000000005,0.01818000000000003
2725,7,0.43458,0.4164,0.42656,en_subtitles,3,4096,0.010160000000000002,0.01818000000000003
2726,7,0.43458,0.4164,0.42828,en_subtitles,3,8192,0.011880000000000002,0.01818000000000003
2727,7,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2728,8,0.43458,0.4164,0.4085,en_subtitles,3,16,-0.007900000000000018,0.01818000000000003
2729,8,0.43458,0.4164,0.42596,en_subtitles,3,32,0.009560000000000013,0.01818000000000003
2730,8,0.43458,0.4164,0.38131,en_subtitles,3,64,-0.03509000000000001,0.01818000000000003
2731,8,0.43458,0.4164,0.40413,en_subtitles,3,128,-0.012270000000000003,0.01818000000000003
2732,8,0.43458,0.4164,0.4327,en_subtitles,3,256,0.01629999999999998,0.01818000000000003
2733,8,0.43458,0.4164,0.43028,en_subtitles,3,512,0.013880000000000003,0.01818000000000003
2734,8,0.43458,0.4164,0.42602,en_subtitles,3,1024,0.009620000000000017,0.01818000000000003
2735,8,0.43458,0.4164,0.42706,en_subtitles,3,2048,0.010660000000000003,0.01818000000000003
2736,8,0.43458,0.4164,0.42755,en_subtitles,3,4096,0.011149999999999993,0.01818000000000003
2737,8,0.43458,0.4164,0.42762,en_subtitles,3,8192,0.011220000000000008,0.01818000000000003
2738,8,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2739,9,0.43458,0.4164,0.40852,en_subtitles,3,16,-0.007879999999999998,0.01818000000000003
2740,9,0.43458,0.4164,0.39721,en_subtitles,3,32,-0.019189999999999985,0.01818000000000003
2741,9,0.43458,0.4164,0.41386,en_subtitles,3,64,-0.0025399999999999867,0.01818000000000003
2742,9,0.43458,0.4164,0.42642,en_subtitles,3,128,0.010020000000000029,0.01818000000000003
2743,9,0.43458,0.4164,0.42098,en_subtitles,3,256,0.0045800000000000285,0.01818000000000003
2744,9,0.43458,0.4164,0.42543,en_subtitles,3,512,0.009029999999999982,0.01818000000000003
2745,9,0.43458,0.4164,0.4309,en_subtitles,3,1024,0.014500000000000013,0.01818000000000003
2746,9,0.43458,0.4164,0.42886,en_subtitles,3,2048,0.012460000000000027,0.01818000000000003
2747,9,0.43458,0.4164,0.42943,en_subtitles,3,4096,0.013029999999999986,0.01818000000000003
2748,9,0.43458,0.4164,0.42855,en_subtitles,3,8192,0.012149999999999994,0.01818000000000003
2749,9,0.43458,0.4164,0.42863,en_subtitles,3,20615,0.012230000000000019,0.01818000000000003
2750,10,0.43458,0.4164,0.41952,en_subtitles,3,16,0.0031200000000000117,0.01818000000000003
2751,10,0.43458,0.4164,0.4217,en_subtitles,3,32,0.005300000000000027,0.01818000000000003
